# Mass Point, Crab Directory, 	Dataset Name, 	 File With Most Events
#HH
3000,GravitonZZ_M_3000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/39B6067B-9AFC-A149-8256-70CBB1CAC098.root
3500,GravitonZZ_M_3500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/8DCA8BC0-5C19-8A4C-ACB9-6CCFFBB99160.root
4000,GravitonZZ_M_4000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/1515CA5D-4093-5A44-9384-34FED27A0E71.root
4500,GravitonZZ_M_4500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/393701FC-5F25-154B-A0C3-0B6412343743.root
5000,GravitonZZ_M_5000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/C80F3BB0-AB4C-4346-ADE5-25BA7938C09C.root
5500,GravitonZZ_M_5500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/E269A1AB-2FDA-FB4A-BB32-1B992A792903.root
6000,GravitonZZ_M_6000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/70000/B2AE98FD-F347-0245-A590-49148B473D17.root
6500,GravitonZZ_M_6500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/C6641AD9-E909-8440-B205-64C8DEE5760C.root
7000,GravitonZZ_M_7000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/8B0F919D-CDA0-D54D-A2B0-BAF5553E2692.root
7500,GravitonZZ_M_7500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/130000/5A411F20-EEB1-974D-93E8-6548A78A7954.root
8000,GravitonZZ_M_8000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPV/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v8-v2/70000/9E853902-B420-794B-9BE8-EB991A76C211.root
#tt
400_W120,ZprimeTT_M_400GeV_W_120GeV_trees,/ZPrimeToTT_M400_W120_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M400_W120_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/230000/50C27655-95B8-F845-A3B0-2DB866455623.root
400_W4,ZprimeTT_M_400GeV_W_4GeV_trees,/ZprimeToTT_M400_W4_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M400_W4_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/28A0FED1-2464-D64E-9DAB-50E734752946.root
400_W40,ZprimeTT_M_400GeV_W_40GeV_trees,/ZPrimeToTT_M400_W40_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M400_W40_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/270000/83556896-22C4-BC40-BEC1-F693AA2CEDD2.root
500_W150,ZprimeTT_M_500GeV_W_150GeV_trees,/ZPrimeToTT_M500_W150_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M500_W150_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/230000/513D00AB-01E2-9541-83BB-24B29AECB05D.root
500_W5,ZprimeTT_M_500GeV_W_5GeV_trees,/ZprimeToTT_M500_W5_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M500_W5_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/70000/AF7903F0-C9D8-3747-98AB-23D9398AE6D2.root
500_W50,ZprimeTT_M_500GeV_W_50GeV_trees,/ZPrimeToTT_M500_W50_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M500_W50_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/50B60083-1DD9-0945-AF50-A3E8979A8860.root
600_W180,ZprimeTT_M_600GeV_W_180GeV_trees,/ZPrimeToTT_M600_W180_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M600_W180_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/D0AC2CE0-7119-1D44-9062-D407611B1D2C.root
600_W6,ZprimeTT_M_600GeV_W_6GeV_trees,/ZprimeToTT_M600_W6_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M600_W6_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/C1CF6AC8-D638-1A4D-BE00-0599F4C5DC32.root
600_W60,ZprimeTT_M_600GeV_W_60GeV_trees,/ZPrimeToTT_M600_W60_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M600_W60_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/B84D75F2-7BBC-0C46-B1ED-D1A2E0D51FD1.root
700_W210,ZprimeTT_M_700GeV_W_210GeV_trees,/ZPrimeToTT_M700_W210_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M700_W210_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/7FCB0187-A8A8-314A-9A46-D926B16E20DF.root
700_W7,ZprimeTT_M_700GeV_W_7GeV_trees,/ZprimeToTT_M700_W7_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M700_W7_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/0F9609D7-00C3-3D4D-A611-8C0A6D212ECB.root
700_W70,ZprimeTT_M_700GeV_W_70GeV_trees,/ZPrimeToTT_M700_W70_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M700_W70_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/70000/632D3222-CC0A-F845-8AE6-D323B830E75B.root
800_W240,ZprimeTT_M_800GeV_W_240GeV_trees,/ZPrimeToTT_M800_W240_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M800_W240_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/250000/FF829DA4-3827-0640-A14A-608BEA7705DB.root
800_W8,ZprimeTT_M_800GeV_W_8GeV_trees,/ZprimeToTT_M800_W8_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M800_W8_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/70000/422A25E6-34FA-044F-8B53-C6FC22CBC0FA.root
800_W80,ZprimeTT_M_800GeV_W_80GeV_trees,/ZPrimeToTT_M800_W80_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M800_W80_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2530000/365B50E0-A186-6D47-BEC5-36C163580EFB.root
900_W270,ZprimeTT_M_900GeV_W_270GeV_trees,/ZPrimeToTT_M900_W270_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M900_W270_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/5340259C-F309-9A45-BA82-87B0C8F07F48.root
900_W9,ZprimeTT_M_900GeV_W_9GeV_trees,/ZprimeToTT_M900_W9_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M900_W9_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/270000/042D88F9-2AD9-7149-89CE-63182F4D7395.root
900_W90,ZprimeTT_M_900GeV_W_90GeV_trees,/ZPrimeToTT_M900_W90_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M900_W90_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/867C18C6-1AD9-DA49-B51B-5B88D8DB1718.root
1000_W10,ZprimeTT_M_1000GeV_W_10GeV_trees,/ZprimeToTT_M1000_W10_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M1000_W10_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/CF5D5D25-0E5A-A446-A38F-2493C6AEB879.root
1000_W100,ZprimeTT_M_1000GeV_W_100GeV_trees,/ZPrimeToTT_M1000_W100_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1000_W100_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2520000/11EB597B-5965-4B48-9787-6D93481C46AF.root
1000_W300,ZprimeTT_M_1000GeV_W_300GeV_trees,/ZPrimeToTT_M1000_W300_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1000_W300_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/1642AD05-040C-2B4C-9CF6-D5F07826F29D.root
1200_W12,ZprimeTT_M_1200GeV_W_12GeV_trees,/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/270000/86A69736-FFF4-E545-B5E5-0C4BB6F0312B.root
1200_W120,ZprimeTT_M_1200GeV_W_120GeV_trees,/ZPrimeToTT_M1200_W120_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1200_W120_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2530000/D92E9702-DFED-714A-9768-ED960DA60F7F.root
1200_W360,ZprimeTT_M_1200GeV_W_360GeV_trees,/ZPrimeToTT_M1200_W360_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1200_W360_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/230000/E6613B2F-173F-4C4D-91CE-86AF30439853.root
1400_W14,ZprimeTT_M_1400GeV_W_14GeV_trees,/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/29147777-5A9E-C64D-8C83-95F4FD8F3176.root
1400_W140,ZprimeTT_M_1400GeV_W_140GeV_trees,/ZPrimeToTT_M1400_W140_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1400_W140_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/80000/B7F2B583-60C1-0443-897E-08750E87E7A7.root
1400_W420,ZprimeTT_M_1400GeV_W_420GeV_trees,/ZPrimeToTT_M1400_W420_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1400_W420_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/024A6C04-6C11-304A-A6D8-311CC8AA351A.root
1600_W16,ZprimeTT_M_1600GeV_W_16GeV_trees,/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/FADFA477-2794-0E48-85C6-A37F77F60F34.root
1600_W160,ZprimeTT_M_1600GeV_W_160GeV_trees,/ZPrimeToTT_M1600_W160_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1600_W160_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/270000/6921CAC1-A505-2448-BE4B-48BB357215C7.root
1600_W480,ZprimeTT_M_1600GeV_W_480GeV_trees,/ZPrimeToTT_M1600_W480_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1600_W480_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/110000/075BC1DE-8423-E84A-8FC3-FF40B4925149.root
1800_W18,ZprimeTT_M_1800GeV_W_18GeV_trees,/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/70000/19ED0CA1-FB94-E349-8791-DE9B6774800E.root
1800_W180,ZprimeTT_M_1800GeV_W_180GeV_trees,/ZPrimeToTT_M1800_W180_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1800_W180_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2550000/DA6DBB76-DDA0-3149-B7A1-0F5D5E4614B9.root
1800_W540,ZprimeTT_M_1800GeV_W_540GeV_trees,/ZPrimeToTT_M1800_W540_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M1800_W540_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2540000/0B5D7ACD-7198-BA47-95F4-B9B98C203DF6.root
2000_W20,ZprimeTT_M_2000GeV_W_20GeV_trees,/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/70000/08BFA1CE-AB8A-B74C-BE68-C9D4749A3DA7.root
2000_W200,ZprimeTT_M_2000GeV_W_200GeV_trees,/ZPrimeToTT_M2000_W200_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M2000_W200_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/270000/EDA807D1-4EA1-C743-9D8D-C84025841FD4.root
2000_W600,ZprimeTT_M_2000GeV_W_600GeV_trees,/ZPrimeToTT_M2000_W600_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M2000_W600_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/260000/D51B4372-2499-8A4E-B188-35DCF6FEA8CB.root
2500_W25,ZprimeTT_M_2500GeV_W_25GeV_trees,/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/280000/D764C7A2-00D4-5D40-BA64-85317AD17DA4.root
2500_W250,ZprimeTT_M_2500GeV_W_250GeV_trees,/ZPrimeToTT_M2500_W250_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M2500_W250_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2530000/1E384C77-7B41-9146-AF91-A1AEFD532AB8.root
2500_W750,ZprimeTT_M_2500GeV_W_750GeV_trees,/ZPrimeToTT_M2500_W750_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M2500_W750_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/2530000/909935D1-EB99-1242-A4A0-F63CA9FD6A17.root
3000_W30,ZprimeTT_M_3000GeV_W_30GeV_trees,/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v1/130000/9C4642FD-FD5D-A943-B8F7-4060B582A026.root
3000_W300,ZprimeTT_M_3000GeV_W_300GeV_trees,/ZPrimeToTT_M3000_W300_TuneCP2_13TeV-madgraph-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v2/MINIAODSIM,/store/mc/RunIISummer20UL16MiniAODAPVv2/ZPrimeToTT_M3000_W300_TuneCP2_13TeV-madgraph-pythia8/MINIAODSIM/106X_mcRun2_asymptotic_preVFP_v11-v2/230000/83D66AAF-3C88-A84F-9E65-9138FD43B159.root
