# Mass Point, Crab Directory, 	Dataset Name, 	 File With Most Events
#HH
4500,GravitonZZ_M_4500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/58970047-1838-D543-B49D-8747707DD134.root
5000,GravitonZZ_M_5000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/40000/7AD086E9-2C3D-764A-B86C-7F05065DF3CF.root
5500,GravitonZZ_M_5500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/AB5B9133-CC48-6847-82BE-035AE9BE9F7B.root
6000,GravitonZZ_M_6000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/40000/17A3A2EB-CA06-EC4A-BC89-221A64B31A40.root
6500,GravitonZZ_M_6500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/F76B6E2C-FE13-CD4D-9D46-FE21AD4B5BA7.root
7000,GravitonZZ_M_7000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/87B18BE0-F867-2941-9CE4-CE088805A251.root
7500,GravitonZZ_M_7500GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/3B1D804C-F610-F641-BB08-CB8766696E0E.root
8000,GravitonZZ_M_8000GeV_trees,/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/BulkGravToZZToZhadZhad_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/A0145A02-7E52-BB4F-BC23-80F5BEA41374.root
#tt
1200,ZprimeTT_M_1200GeV_trees,/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1200_W12_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/52A7CE46-EECA-F34C-BD41-C0918BED0B47.root
1400,ZprimeTT_M_1400GeV_trees,/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1400_W14_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/7F1C9CA7-19DB-0E42-B324-3FD8FDE543E4.root
1600,ZprimeTT_M_1600GeV_trees,/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1600_W16_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/110000/F903D0EE-296E-B148-B4C8-D81493340771.root
1800,ZprimeTT_M_1800GeV_trees,/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M1800_W18_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/FD113D80-81BA-254A-A932-244804B323CC.root
2000,ZprimeTT_M_2000GeV_trees,/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M2000_W20_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/100000/60C4288B-6C8F-3F4B-9A8F-7C80451FF949.root
2500,ZprimeTT_M_2500GeV_trees,/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M2500_W25_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/9C8DD80F-9466-4C40-B916-1F01692D32CC.root
3000,ZprimeTT_M_3000GeV_trees,/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M3000_W30_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/110000/C5572FC3-2868-DA42-AAF1-9375D5582529.root
3500,ZprimeTT_M_3500GeV_trees,/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M3500_W35_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/36E0C2A3-4267-3A44-8E3D-C20280148687.root
4000,ZprimeTT_M_4000GeV_trees,/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M4000_W40_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/C28BA490-5C2E-E540-B584-D5479CEDA792.root
4500,ZprimeTT_M_4500GeV_trees,/ZprimeToTT_M4500_W45_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToTT_M4500_W45_TuneCP2_PSweights_13TeV-madgraph-pythiaMLM-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/0F1F265B-5D07-EB41-A985-B0DB0000184E.root
#bb
500,ZprimeBB_M_500GeV_trees,/ZprimeToBB_narrow_M-500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/100000/8F678D28-3082-424E-87BF-2920E7C9382D.root
600,ZprimeBB_M_600GeV_trees,/ZprimeToBB_narrow_M-600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-600_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/22346169-0E36-F543-ADD5-1A126F268481.root
800,ZprimeBB_M_800GeV_trees,/ZprimeToBB_narrow_M-800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-800_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/FE1DE90D-A226-D74B-B7EC-29C7D7A34904.root
1000,ZprimeBB_M_1000GeV_trees,/ZprimeToBB_narrow_M-1000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-1000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/F2B2FF94-2D12-FD4A-B37C-01C07555F765.root
1200,ZprimeBB_M_1200GeV_trees,/ZprimeToBB_narrow_M-1200_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-1200_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/110000/3EBFC91F-D26A-004D-84F3-120939EBEC00.root
1400,ZprimeBB_M_1400GeV_trees,/ZprimeToBB_narrow_M-1400_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-1400_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2500000/847C22D4-83AC-1048-8932-55825BFD96A8.root
1600,ZprimeBB_M_1600GeV_trees,/ZprimeToBB_narrow_M-1600_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-1600_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/48F5479F-6678-F54A-80A0-4F6D57A55F53.root
1800,ZprimeBB_M_1800GeV_trees,/ZprimeToBB_narrow_M-1800_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-1800_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/9E04A6AA-70BB-FA4C-8A88-20EF86C13838.root
2000,ZprimeBB_M_2000GeV_trees,/ZprimeToBB_narrow_M-2000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-2000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/130000/1E5713CE-572E-0F4E-B634-2F925319811D.root
2500,ZprimeBB_M_2500GeV_trees,/ZprimeToBB_narrow_M-2500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-2500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/6B82DF62-0EE5-6C4E-91BE-3DBC884E34B0.root
3000,ZprimeBB_M_3000GeV_trees,/ZprimeToBB_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-3000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/6ABCC051-204D-5D47-8D4E-89FE87839657.root
3500,ZprimeBB_M_3500GeV_trees,/ZprimeToBB_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAOD/ZprimeToBB_narrow_M-3500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v11_L1v1-v2/280000/88844D56-8F95-5F45-9B76-F7BECE12FD18.root
4000,ZprimeBB_M_4000GeV_trees,/ZprimeToBB_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-4000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/230000/4E809295-308A-B349-A47D-CD873A34073D.root
4500,ZprimeBB_M_4500GeV_trees,/ZprimeToBB_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-4500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/40000/4FD435BD-7F1B-1441-B80F-70A65C78B72A.root
5000,ZprimeBB_M_5000GeV_trees,/ZprimeToBB_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-5000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/642C9230-9718-6443-8ABC-4E81AE7A6F48.root
5500,ZprimeBB_M_5500GeV_trees,/ZprimeToBB_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-5500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/F6772EC2-1D86-0344-9D5D-EBDE103D5435.root
6000,ZprimeBB_M_6000GeV_trees,/ZprimeToBB_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-6000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/F2C82E65-99DC-3947-BB03-D0C1A482E474.root
6500,ZprimeBB_M_6500GeV_trees,/ZprimeToBB_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-6500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/250000/24C36BBC-F743-E24B-A981-E16CD893C7FD.root
7000,ZprimeBB_M_7000GeV_trees,/ZprimeToBB_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-7000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/2430000/A6FECFD9-7299-3E47-944D-1D24A862E777.root
7500,ZprimeBB_M_7500GeV_trees,/ZprimeToBB_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-7500_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/260000/2893F36C-87B3-2D42-9277-976040C12FE2.root
8000,ZprimeBB_M_8000GeV_trees,/ZprimeToBB_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/ZprimeToBB_narrow_M-8000_TuneCP5_13TeV-madgraph-pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/110000/0EB1DCE7-2D54-3C4C-BB5E-E3FF8008A0E2.root
#QCD
30to80_bcToE,QCD_Pt_30to80_bcToE_trees,/QCD_Pt_30to80_bcToE_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_30to80_bcToE_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/70000/A48748E9-7D49-C646-8AB6-D205E0A9D3ED.root
80to170_bcToE,QCD_Pt_80to170_bcToE_trees,/QCD_Pt_80to170_bcToE_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_80to170_bcToE_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v2/270000/B17038F8-3385-FC48-BF42-0E76ABF03D64.root
470to600,QCD_Pt_470to600_trees,/QCD_Pt_470to600_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_470to600_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/FBEC4781-8BFD-B34F-8D13-7854D5390FA2.root
600to800,QCD_Pt_600to800_trees,/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/356CA6DF-E36F-DC44-8B91-D2788C66BBD7.root
800to1000,QCD_Pt_800to1000_trees,/QCD_Pt_800to1000_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_800to1000_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/00000/28AD2BA3-6B05-7349-8092-8113BE316685.root
1000to1400,QCD_Pt_1000to1400_trees,/QCD_Pt_1000to1400_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_1000to1400_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/9A9E17BC-CAD5-1840-A7A3-0AEA8CCF13B5.root
1400to1800,QCD_Pt_1400to1800_trees,/QCD_Pt_1400to1800_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_1400to1800_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/230000/C892EF74-CF31-F14D-B075-722F5665382C.root
1800to2400,QCD_Pt_1800to2400_trees,/QCD_Pt_1800to2400_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_1800to2400_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/CBA2CD59-835B-D948-9B56-B670AE9C3971.root
2400to3200,QCD_Pt_2400to3200_trees,/QCD_Pt_2400to3200_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_2400to3200_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/110000/B925B6A2-45B4-0543-9DD0-23703A946FF6.root
3200toInf,QCD_Pt_3200toInf_trees,/QCD_Pt_3200toInf_TuneCP5_13TeV_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,/store/mc/RunIISummer20UL18MiniAODv2/QCD_Pt_3200toInf_TuneCP5_13TeV_pythia8/MINIAODSIM/106X_upgrade2018_realistic_v16_L1v1-v1/240000/6162F21B-E72C-D740-A42B-C4058FB1EC7C.root
