year     NP_name     nom_yield     up_yield     down_yield     up_var     down_var    max_var
2015     CMS_bTagSF_T_corr     433.263752897     433.263752897     433.263752897     0.0     0.0    0.0
2015     CMS_bTagSF_T_corr     13.5574104846     13.5574104846     13.5574104846     0.0     0.0    0.0
2015     CMS_bTagSF_T_corr     75.8079518138     75.8079518138     75.8079518138     0.0     0.0    0.0
2015     CMS_bTagSF_T_corr     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_jer     433.263752897     432.93735609     432.388292802     -0.000753344366611     -0.00202061697746    0.00202061697746
2015     CMS_jer     13.5574104846     13.6285893128     13.7356804963     0.00525017872771     0.0131492671026    0.0131492671026
2015     CMS_jer     75.8079518138     75.9665353041     76.4318522004     0.00209191102775     0.00823001244274    0.00823001244274
2015     CMS_jer     3.5404755191     3.54027732342     3.54038304479     -5.59799602744e-05     -2.61191757223e-05    5.59799602744e-05
2015     CMS_jec     433.263752897     444.327334239     421.331032511     0.0255354417895     -0.0275414693852    0.0275414693852
2015     CMS_jec     13.5574104846     14.113582294     13.2866710104     0.0410234542955     -0.0199698515129    0.0410234542955
2015     CMS_jec     75.8079518138     76.2512259976     74.9400044212     0.00584733096223     -0.0114492922155    0.0114492922155
2015     CMS_jec     3.5404755191     3.52576174979     3.56673945277     -0.00415587376102     0.00741819383484    0.00741819383484
2015     CMS_bTagSF_bc_T_corr     433.263752897     433.263752897     433.263752897     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_corr     13.5574104846     13.5574104846     13.5574104846     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_corr     75.8079518138     75.8079518138     75.8079518138     0.0     0.0    0.0
2015     CMS_bTagSF_bc_T_corr     3.5404755191     3.5404755191     3.5404755191     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_corr     433.263752897     433.263752897     433.263752897     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_corr     13.5574104846     13.5574104846     13.5574104846     0.0     0.0    0.0
2015     CMS_bTagSF_light_T_corr     75.8079518138     75.8079518138     75.8079518138     0.0     0.0    0.0
