year     NP_name     nom_yield     up_yield     down_yield     up_var     down_var    max_var
2015     CMS_renorm_allBR     1010.59988784     936.955857337     1097.16464068     -0.0728715997203     0.0856568003665    0.0856568003665
2015     CMS_fact_allBR     1089.99203822     941.494527924     1277.47234425     -0.136237243111     0.172001537126    0.172001537126
2015     CMS_fact_allBR     933.772787721     807.316316058     1093.75587531     -0.135425312589     0.171329781391    0.171329781391
2015     CMS_fact_allBR     920.036245212     798.420533721     1072.58745764     -0.132185783032     0.165810002834    0.165810002834
2015     CMS_fact_allBR     1010.59988784     877.622588221     1178.00282912     -0.13158253946     0.165647100592    0.165647100592
2015     CMS_jec_AbsoluteCal     1089.99203822     1095.83633082     1084.14774562     0.00536177549402     -0.00536177549402    0.00536177549402
2015     CMS_jec_AbsoluteCal     933.772787721     939.806137405     927.739438037     0.00646126098698     -0.00646126098698    0.00646126098698
2015     CMS_jec_AbsoluteCal     920.036245212     923.891305291     916.181185133     0.00419011761688     -0.00419011761688    0.00419011761688
2015     CMS_jec_AbsoluteCal     1010.59988784     1015.81523269     1005.38454299     0.00516064261485     -0.00516064261485    0.00516064261485
2015     CMS_jec_AbsoluteTheory     1089.99203822     1132.4768827     1047.50719375     0.0389772062431     -0.0389772062431    0.0389772062431
2015     CMS_jec_AbsoluteTheory     933.772787721     977.070592012     890.474983431     0.046368672186     -0.046368672186    0.046368672186
2015     CMS_jec_AbsoluteTheory     920.036245212     947.578458772     892.494031652     0.0299360092641     -0.0299360092641    0.0299360092641
2015     CMS_jec_AbsoluteTheory     1010.59988784     1052.38125548     968.8185202     0.0413431350466     -0.0413431350466    0.0413431350466
2015     CMS_jec_AbsolutePU     1089.99203822     1095.42865979     1084.55541666     0.00498776263633     -0.00498776263633    0.00498776263633
2015     CMS_jec_AbsolutePU     933.772787721     937.330569856     930.215005587     0.0038101154602     -0.0038101154602    0.0038101154602
2015     CMS_jec_AbsolutePU     920.036245212     922.814025362     917.258465062     0.00301920730228     -0.00301920730228    0.00301920730228
2015     CMS_jec_AbsolutePU     1010.59988784     1011.18841802     1010.01135766     0.00058235725574     -0.00058235725574    0.00058235725574
2015     CMS_jec_AbsoluteScale     1089.99203822     1132.4768827     1047.50719375     0.0389772062431     -0.0389772062431    0.0389772062431
2015     CMS_jec_AbsoluteScale     933.772787721     977.070592012     890.474983431     0.046368672186     -0.046368672186    0.046368672186
