1700,1,0.000214026948511,0.271950640721,1
1900,1,0.00137094880225,0.725550122249,1
2100,1,0.00674842624712,1,1
2300,1,0.0217802168572,1,1
2500,1,0.0425280299316,1,1
2700,1,0.0629535222134,1,1
2900,1,0.0862043757201,1,1
3100,1,0.104876613713,1,1
3300,1,0.12021410371,1,1
3500,1,0.12002507665,1,1
3700,1,0.110225445589,1,1
3900,1,0.0846750948506,1,1
4100,1,0.0750271028633,1,1
4300,1,0.0667122376589,1,1
4500,1,0.0614255947213,1,1
4700,1,0.0190619962644,0,0
4900,1,0.0490035449373,0,1
5100,1,0.0692734312323,1,0
5300,1,0.0734077006117,1,1
5500,1,0.0844902816343,0,1
5700,1,0.0384937650944,0,0
5900,1,0.0377452610575,0,0
6100,1,0.0378076630297,0,0
6300,1,0.0361471103327,0,0
6500,1,0.0361336946703,0,0
6700,1,0.0385481852315,0,0
6900,1,0.0420240963855,0,0
7100,1,0.0436395374209,0,0
7300,1,0.0441463414634,0,0
7500,1,0.0447847442936,0,0
7700,1,0.0454545454545,0,0
7900,1,0.0488511695301,0,0
8100,1,0.0529396793077,0,0
8300,1,0.0647216633132,0,0
8500,1,0.0719219829338,0,0
8700,1,0.0961866818441,0,0
8900,1,0.145438121048,0,0
9100,1,0.230320699708,0,0
9300,1,0.418994413408,0,0
9500,1,1,0,0
9700,1,1,0,0
1700,1,0.000214026948511,0.271950640721,1
1900,1,0.00137094880225,0.725550122249,1
2100,1,0.00674842624712,1,1
2300,1,0.0217802168572,1,1
2500,1,0.0425280299316,1,1
2700,1,0.0629535222134,1,1
2900,1,0.0862043757201,1,1
3100,1,0.104876613713,1,1
3300,1,0.12021410371,1,1
3500,1,0.12002507665,1,1
3700,1,0.110225445589,1,1
3900,1,0.0846750948506,1,1
4100,1,0.0750271028633,1,1
4300,1,0.0667122376589,1,1
4500,1,0.0614255947213,1,1
4700,1,0.0190619962644,0,0
4900,1,0.0490035449373,0,1
5100,1,0.0692734312323,1,0
5300,1,0.0734077006117,1,1
5500,1,0.0844902816343,0,1
5700,1,0.0384937650944,0,0
5900,1,0.0377452610575,0,0
6100,1,0.0378076630297,0,0
6300,1,0.0361471103327,0,0
6500,1,0.0361336946703,0,0
6700,1,0.0385481852315,0,0
6900,1,0.0420240963855,0,0
7100,1,0.0436395374209,0,0
7300,1,0.0441463414634,0,0
7500,1,0.0447847442936,0,0
7700,1,0.0454545454545,0,0
7900,1,0.0488511695301,0,0
8100,1,0.0529396793077,0,0
8300,1,0.0647216633132,0,0
8500,1,0.0719219829338,0,0
8700,1,0.0961866818441,0,0
8900,1,0.145438121048,0,0
9100,1,0.230320699708,0,0
9300,1,0.418994413408,0,0
9500,1,1,0,0
9700,1,1,0,0
