1700,1,0.00033141882652,0.347755762232,1
1900,1,0.00186559367668,0.764936336925,1
2100,1,0.00810492749222,1,1
2300,1,0.0241780115878,1,1
2500,1,0.0466759429757,1,1
2700,1,0.065698099858,1,1
2900,1,0.0810153898575,1,1
3100,1,0.0921974895397,1,1
3300,1,0.101541775219,1,1
3500,1,0.1056326821,1,1
3700,1,0.0930082888561,1,1
3900,1,0.0886259996035,1,1
4100,1,0.0762254673984,1,1
4300,1,0.0813024779848,1,1
4500,1,0.0802814719745,1,1
4700,1,0.0667604213655,1,1
4900,1,0.0787784356497,1,1
1700,1,0.00033141882652,0.347755762232,1
1900,1,0.00186559367668,0.764936336925,1
2100,1,0.00810492749222,1,1
2300,1,0.0241780115878,1,1
2500,1,0.0466759429757,1,1
2700,1,0.065698099858,1,1
2900,1,0.0810153898575,1,1
3100,1,0.0921974895397,1,1
3300,1,0.101541775219,1,1
3500,1,0.1056326821,1,1
3700,1,0.0930082888561,1,1
3900,1,0.0886259996035,1,1
4100,1,0.0762254673984,1,1
4300,1,0.0813024779848,1,1
4500,1,0.0802814719745,1,1
4700,1,0.0667604213655,1,1
4900,1,0.0787784356497,1,1
5100,1,0.0868405230723,0,1
5300,1,0.166489474803,0,1
5500,1,0.0847094655689,0,1
5700,1,0.157621935417,0,1
5900,1,0.0627227779694,0,0
6100,1,0.0626001153329,0,0
6300,1,0.0608683704314,0,0
6500,1,0.0801858955444,0,1
6700,1,0.067212979058,0,0
6900,1,0.0722465319803,0,0
7100,1,0.0748762376238,0,0
7300,1,0.0806700724724,0,0
7500,1,0.0830856525263,0,0
7700,1,0.0928617571059,0,0
7900,1,0.100958826847,0,0
8100,1,0.117990654206,0,0
8300,1,0.140914351852,0,0
8500,1,0.180555555556,0,0
8700,1,0.25361512792,0,0
8900,1,0.386086956522,0,0
9100,1,0.665144596651,0,0
9300,1,1,0,0
9500,1,1,0,0
9700,1,1,0,0
